R,OpenStartPage.1.10,1308643758888,16,false,321,4114,200,http://localhost:8080/pebble/themes/_pebble/print.css,text/css,0,0,8,7,8,15
R,OpenStartPage.1.12,1308643758906,31,false,330,920,200,http://localhost:8080/pebble/common/images/feed-icon-16x16.png,image/png,0,0,26,3,26,29
R,OpenStartPage.1.1,1308643758843,105,false,310,43876,200,http://localhost:8080/pebble/dwr/engine.js,text/javascript,0,0,11,91,11,102
R,OpenStartPage.1.11,1308643758903,67,false,308,36157,200,http://localhost:8080/pebble/dwr/util.js,text/javascript,0,0,3,63,3,66
R,OpenStartPage.1.13,1308643758906,125,false,317,71434,200,http://localhost:8080/pebble/scripts/prototype.js,application/x-javascript,0,0,12,111,12,123
R,OpenStartPage.1.14,1308643759046,11,false,355,4810,200,http://localhost:8080/pebble/scripts/builder.js,application/x-javascript,0,0,3,4,3,7
R,OpenStartPage.1.15,1308643759058,80,false,355,38045,200,http://localhost:8080/pebble/scripts/effects.js,application/x-javascript,0,0,4,74,4,78
R,OpenStartPage.1.16,1308643759143,66,false,356,30818,200,http://localhost:8080/pebble/scripts/dragdrop.js,application/x-javascript,0,0,8,57,8,65
R,OpenStartPage.1.17,1308643759211,116,false,356,29153,200,http://localhost:8080/pebble/scripts/controls.js,application/x-javascript,0,0,4,110,4,114
R,OpenStartPage.1.18,1308643759328,22,false,354,10576,200,http://localhost:8080/pebble/scripts/slider.js,application/x-javascript,0,0,4,17,4,21
A,OpenStartPage,1308643758793,588,false
R,Login.237,1308643759518,7,false,484,105,302,http://localhost:8080/pebble/j_acegi_security_check,,0,0,4,0,4,4
R,Login.238,1308643759525,38,false,337,13081,200,http://localhost:8080/pebble/,text/html,0,0,17,18,17,35
R,Login.241,1308643759565,6,false,320,653,200,http://localhost:8080/pebble/dwr/interface/Pebble.js,text/plain,0,0,3,1,3,4
R,Login.239,1308643759565,53,false,310,43876,200,http://localhost:8080/pebble/dwr/engine.js,text/javascript,0,0,5,46,5,51
A,Login,1308643759511,156,false
R,GotoHelp.257,1308643759771,42,false,352,15082,200,http://localhost:8080/pebble/help/index.html,text/html,0,0,19,22,19,41
R,GotoHelp.260,1308643759816,6,false,320,653,200,http://localhost:8080/pebble/dwr/interface/Pebble.js,text/plain,0,0,3,2,3,5
R,GotoHelp.258,1308643759816,55,false,310,43876,200,http://localhost:8080/pebble/dwr/engine.js,text/javascript,0,0,6,48,6,54
A,GotoHelp,1308643759754,175,false
R,Logout.276,1308643760011,3,false,407,200,302,http://localhost:8080/pebble/logout.action?redirectUrl=http://localhost:8080/pebble/,,0,0,2,0,2,2
R,Logout.277,1308643760014,31,false,395,10180,200,http://localhost:8080/pebble/,text/html,0,0,15,15,15,30
R,Logout.280,1308643760048,6,false,364,799,200,http://localhost:8080/pebble/dwr/interface/Pebble.js,text/plain,0,0,3,1,3,4
R,Logout.278,1308643760048,59,false,354,43982,200,http://localhost:8080/pebble/dwr/engine.js,text/javascript,0,0,7,50,7,57
A,Logout,1308643760007,153,false
T,THelpBrowsing,1308643758781,1378,false,
R,OpenStartPage.1,1308643760169,33,false,264,10179,200,http://localhost:8080/pebble/,text/html,0,0,13,19,14,33
R,OpenStartPage.1.2,1308643760204,7,false,330,625,200,http://localhost:8080/pebble/common/images/feed-icon-10x10.png,image/png,0,0,4,0,4,4
R,OpenStartPage.1.3,1308643760204,11,false,320,653,200,http://localhost:8080/pebble/dwr/interface/Pebble.js,text/plain,0,0,6,1,8,9
R,OpenStartPage.1.5,1308643760214,7,false,330,477,200,http://localhost:8080/pebble/themes/default/images/favicon.ico,image/x-icon,0,0,4,0,4,4
R,OpenStartPage.1.4,1308643760204,24,false,314,3276,200,http://localhost:8080/pebble/scripts/pebble.js,application/x-javascript,0,0,6,15,7,22
R,OpenStartPage.1.6,1308643760216,17,false,321,2576,200,http://localhost:8080/pebble/scripts/scriptaculous.js,application/x-javascript,0,0,7,8,7,15
R,OpenStartPage.1.7,1308643760221,29,false,322,7561,200,http://localhost:8080/pebble/themes/default/screen.css,text/css,0,0,12,14,12,26
R,OpenStartPage.1.8,1308643760229,29,false,324,4336,200,http://localhost:8080/pebble/themes/_pebble/handheld.css,text/css,0,0,9,18,9,27
